ONTOLOGY SOURCE REFERENCE,Source Name,Sample Name,Characteristics[Organism],Term Source REF,Term Accession Number,Characteristics[Strain],Term Source REF.1,Term Accession Number.1,Characteristics[Animal Source],Characteristics[Sex],Term Source REF.2,Term Accession Number.2,Characteristics[Age at Launch],Unit,Term Source REF.3,Term Accession Number.3,Characteristics[Material Type],Term Source REF.4,Term Accession Number.4,Factor Value[Spaceflight],Term Source REF.5,Term Accession Number.5,Protocol REF,Parameter Value[light cycle],Parameter Value[habitat],Term Source REF.6,Term Accession Number.6,Parameter Value[Diet],Parameter Value[Feeding Schedule],Parameter Value[duration],Unit.1,Term Source REF.7,Term Accession Number.7,Protocol REF.1,Parameter Value[Sample Preservation Method],Term Source REF.8,Term Accession Number.8,Parameter Value[Sample Storage Temperature],Unit.2,Term Source REF.9,Term Accession Number.9,Parameter Value[Euthanasia Chemical],Term Source REF.10,Term Accession Number.10,Parameter Value[Carcass Storage Method],Comment[Source Description],Comment[LSDA Biospecimen ID],Comment[LSDA Biospecimen Subject ID],Parameter Value[Processed Tissue Weight],Parameter Value[Extraction Method],Extract Name,Parameter Value[Library Selection],Parameter Value[Library Layout],Parameter Value[Library Kit],Protocol REF.2,Parameter Value[Sequencing Instrument],Parameter Value[Read Length],Assay Name,Raw Data File,Labeled Extract Name,Label,Parameter Value[pool strategy],Parameter Value[Instrument],Parameter Value[Chromatography],Parameter Value[Ion Source],Parameter Value[Analyzer],MS Assay Name,Raw Spectral Data File,Protocol REF.3,Derived Spectral Data File,Peptide Assignment File,Comment[Processed Tissue Weight (mg)],Comment[Run Number],Parameter Value[QA Instrument],Parameter Value[QA Assay],Parameter Value[QA Score],Parameter Value[Library Strategy],Parameter Value[Processed Data Files],Parameter Value[Supplemental Materials],Parameter Value[Stranded],Parameter Value[Library QA Instrument],Parameter Value[Read Depth],Parameter Value[rRNA Contamination],Unit.3,Parameter Value[Merged Sequence Data],Parameter Value[MultiQC File Names],Protocol REF.4,Parameter Value[trimmed sequence data],Parameter Value[Trimmed Sequence Data/Trimming Reports],Parameter Value[Trimmed Sequence Data/MultiQC Reports],Parameter Value[aligned sequence data],Parameter Value[Aligned Sequence Data/Alignment Logs],Parameter Value[Aligned Sequence Data/MultiQC Reports],Parameter Value[Aligned Sequence Data/Unmapped Reads],Parameter Value[RSeQC/MultiQC Reports],Parameter Value[Raw Counts Data],Parameter Value[Raw Counts Data/MultiQC Reports],Parameter Value[Raw Counts Tables],Parameter Value[Normalized Counts Data],Parameter Value[differential expression analysis data],Summary
,Pool of all GC samples,Pool of all GC samples,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Ground Control,OSD,https://osdr.nasa.gov/,Animal Husbandry,Not Applicable,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pool of all GC samples Pool of all GC samples Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Ground Control OSD https://osdr.nasa.gov/ Animal Husbandry Not Applicable Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer Not Applicable Not Applicable Not Applicable
,Pool of all FLT and GC samples,Pool of all FLT and GC samples,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Not Applicable,NCIT,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48660,Animal Husbandry,Not Applicable,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pool of all FLT and GC samples Pool of all FLT and GC samples Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Not Applicable NCIT http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48660 Animal Husbandry Not Applicable Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer Not Applicable Not Applicable Not Applicable
,Empty Pool,Empty Pool,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,Not Applicable,OSD,https://osdr.nasa.gov/,Not Applicable,Not Applicable,OSD,https://osdr.nasa.gov/,,Not Applicable,OSD,https://osdr.nasa.gov/,Not Applicable,NCIT,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48660,Not Applicable,NCIT,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48660,Animal Husbandry,Not Applicable,Not Applicable,NCIT,http://purl.obolibrary.org/obo/NCIT_C48660,Not Applicable,Not Applicable,,Not Applicable,OSD,https://osdr.nasa.gov/,sample collection,Not Applicable,NCIT,http://purl.obolibrary.org/obo/NCIT_C48660,,Not Applicable,OSD,https://osdr.nasa.gov/,Not Applicable,NCIT,http://purl.obolibrary.org/obo/NCIT_C48660,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty Pool Empty Pool Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 Not Applicable OSD https://osdr.nasa.gov/ Not Applicable Not Applicable OSD https://osdr.nasa.gov/ Not Applicable OSD https://osdr.nasa.gov/ Not Applicable NCIT http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48660 Not Applicable NCIT http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48660 Animal Husbandry Not Applicable Not Applicable NCIT http://purl.obolibrary.org/obo/NCIT_C48660 Not Applicable Not Applicable Not Applicable OSD https://osdr.nasa.gov/ sample collection Not Applicable NCIT http://purl.obolibrary.org/obo/NCIT_C48660 Not Applicable OSD https://osdr.nasa.gov/ Not Applicable NCIT http://purl.obolibrary.org/obo/NCIT_C48660 Not Applicable Not Applicable Not Applicable Not Applicable
,,Mmus_C57-6J_GST_GC_Rep1_M33,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,33,PrepEase Genomic DNA Isolation Kit,RR1_GC_M33_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M33-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep1_M33 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 33 PrepEase Genomic DNA Isolation Kit RR1_GC_M33_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M33-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_GC_Rep2_M34,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,29.8,PrepEase Genomic DNA Isolation Kit,RR1_GC_M34_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M34-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep2_M34 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 29.8 PrepEase Genomic DNA Isolation Kit RR1_GC_M34_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M34-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_GC_Rep3_M35,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,27.6,PrepEase Genomic DNA Isolation Kit,RR1_GC_M35_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M35-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep3_M35 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 27.6 PrepEase Genomic DNA Isolation Kit RR1_GC_M35_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M35-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_GC_Rep4_M36,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,27.3,PrepEase Genomic DNA Isolation Kit,RR1_GC_M36_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M36-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep4_M36 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 27.3 PrepEase Genomic DNA Isolation Kit RR1_GC_M36_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M36-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_GC_Rep5_M37,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,32,PrepEase Genomic DNA Isolation Kit,RR1_GC_M37_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M37-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep5_M37 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 32 PrepEase Genomic DNA Isolation Kit RR1_GC_M37_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M37-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_GC_Rep6_M38,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,19.8,PrepEase Genomic DNA Isolation Kit,RR1_GC_M38_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M38-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep6_M38 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 19.8 PrepEase Genomic DNA Isolation Kit RR1_GC_M38_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M38-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_FLT_Rep1_M23,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,25,PrepEase Genomic DNA Isolation Kit,RR1_FLT_M23_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M23-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep1_M23 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 25 PrepEase Genomic DNA Isolation Kit RR1_FLT_M23_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M23-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_FLT_Rep2_M24,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,28.2,PrepEase Genomic DNA Isolation Kit,RR1_FLT_M24_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M24-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep2_M24 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 28.2 PrepEase Genomic DNA Isolation Kit RR1_FLT_M24_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M24-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_FLT_Rep3_M25,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,27.1,PrepEase Genomic DNA Isolation Kit,RR1_FLT_M25_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M25-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep3_M25 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 27.1 PrepEase Genomic DNA Isolation Kit RR1_FLT_M25_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M25-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_FLT_Rep4_M26,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,21.3,PrepEase Genomic DNA Isolation Kit,RR1_FLT_M26_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M26-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep4_M26 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 21.3 PrepEase Genomic DNA Isolation Kit RR1_FLT_M26_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M26-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_FLT_Rep5_M27,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,29.3,PrepEase Genomic DNA Isolation Kit,RR1_FLT_M27_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M27-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep5_M27 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 29.3 PrepEase Genomic DNA Isolation Kit RR1_FLT_M27_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M27-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_FLT_Rep6_M28,,UO,http://purl.obolibrary.org/obo/UO_0000022,,UO,http://purl.obolibrary.org/obo/UO_0000244,,,,,,milligram,,,,,,,,,Nucleic Acid Extraction 2,,,,,,,,base pair,,,Library Construction 2,,,,,,,,,,,,,,,24.2,PrepEase Genomic DNA Isolation Kit,RR1_FLT_M28_GST_DNA,PCR,PAIRED,EpiGnome,Nucleic Acid Sequencing 2,Illumina HiSeq 4000,150,Whole Genome Bisulfite Sequencing,GLDS-101_wgbs_M28-GST-wgbs.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep6_M28 UO http://purl.obolibrary.org/obo/UO_0000022 UO http://purl.obolibrary.org/obo/UO_0000244 milligram Nucleic Acid Extraction 2 base pair Library Construction 2 24.2 PrepEase Genomic DNA Isolation Kit RR1_FLT_M28_GST_DNA PCR PAIRED EpiGnome Nucleic Acid Sequencing 2 Illumina HiSeq 4000 150 Whole Genome Bisulfite Sequencing GLDS-101_wgbs_M28-GST-wgbs.tar.gz
,,Mmus_C57-6J_GST_GC_Rep1_M33,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_GC_M33_GST_PRT,,,,Mass Spectrometry,,,,,RR1_GC_M33_GST_PRT,128N,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,28.1,RUN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep1_M33 Extraction Labeling RR1_GC_M33_GST_PRT Mass Spectrometry RR1_GC_M33_GST_PRT 128N Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 28.1 RUN1
,,Mmus_C57-6J_GST_GC_Rep2_M34,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_GC_M34_GST_PRT,,,,Mass Spectrometry,,,,,RR1_GC_M34_GST_PRT,128C,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,28.4,RUN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep2_M34 Extraction Labeling RR1_GC_M34_GST_PRT Mass Spectrometry RR1_GC_M34_GST_PRT 128C Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 28.4 RUN1
,,Mmus_C57-6J_GST_GC_Rep3_M35,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_GC_M35_GST_PRT,,,,Mass Spectrometry,,,,,RR1_GC_M35_GST_PRT,129N,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,30.5,RUN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep3_M35 Extraction Labeling RR1_GC_M35_GST_PRT Mass Spectrometry RR1_GC_M35_GST_PRT 129N Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 30.5 RUN1
,,Mmus_C57-6J_GST_GC_Rep4_M36,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_GC_M36_GST_PRT,,,,Mass Spectrometry,,,,,RR1_GC_M36_GST_PRT,128N,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,33.5,RUN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep4_M36 Extraction Labeling RR1_GC_M36_GST_PRT Mass Spectrometry RR1_GC_M36_GST_PRT 128N Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 33.5 RUN2
,,Mmus_C57-6J_GST_GC_Rep5_M37,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_GC_M37_GST_PRT,,,,Mass Spectrometry,,,,,RR1_GC_M37_GST_PRT,128C,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,33.1,RUN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep5_M37 Extraction Labeling RR1_GC_M37_GST_PRT Mass Spectrometry RR1_GC_M37_GST_PRT 128C Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 33.1 RUN2
